Id,running_time,completed_time,route_distance_km,delta_time
5582073431404651493,2022-01-24 12:16:28,2022-01-24 12:30:42,3.661,854.0
-2534741267701250423,2022-01-24 19:05:12,2022-01-24 19:19:02,4.815,830.0
-4385282394674851609,2022-01-24 08:38:54,2022-01-24 08:47:28,5.582,514.0
-5998625062672930546,2022-01-24 06:49:47,2022-01-24 06:55:30,1.792,343.0
-9152335590768142195,2022-01-24 05:35:10,2022-01-24 05:51:37,6.136,987.0
-417836394768602699,2022-01-24 17:34:56,2022-01-24 17:42:24,1.775,448.0
-67807027544113019,2022-01-24 07:24:19,2022-01-24 07:39:35,6.146,916.0
-4507160961534801292,2022-01-24 12:13:35,2022-01-24 12:21:55,1.136,500.00000000000006
-7545641705078924173,2022-01-24 14:36:05,2022-01-24 14:46:12,2.612,607.0
4143935293522275361,2022-01-24 11:57:29,2022-01-24 12:06:29,3.751,540.0
7415597044918287536,2022-01-24 10:34:28,2022-01-24 10:45:56,8.13,688.0
6255955682482229098,2022-01-24 21:53:20,2022-01-24 22:09:03,7.857,943.0
7758909488667886809,2022-01-24 21:18:19,2022-01-24 21:31:02,4.114,763.0
-4527690066591097259,2022-01-24 18:17:54,2022-01-24 18:34:15,7.371,981.0
2888832870264918158,2022-01-24 06:14:15,2022-01-24 06:27:02,3.966,767.0
6525163034066608670,2022-01-24 04:11:57,2022-01-24 04:21:09,5.423,552.0
4342065758254342012,2022-01-24 21:43:16,2022-01-24 21:59:27,6.851,971.0
-1477552889451767830,2022-01-24 19:03:27,2022-01-24 19:14:38,5.054,671.0
7076259377422822611,2022-01-24 16:12:40,2022-01-24 16:22:11,3.036,571.0
7311514734534736945,2022-01-24 10:46:56,2022-01-24 10:54:34,2.028,458.00000000000006
-750812703442806224,2022-01-24 18:45:49,2022-01-24 18:56:48,5.172,659.0
4939048321997350678,2022-01-24 11:35:34,2022-01-24 11:47:44,3.415,730.0
-7215003602193240165,2022-01-24 15:39:58,2022-01-24 15:49:48,2.437,590.0
-6759963051832956154,2022-01-24 22:28:07,2022-01-24 22:38:51,4.933,644.0
-1728192468303580512,2022-01-24 07:45:39,2022-01-24 07:53:25,1.961,466.00000000000006
8992798131005896625,2022-01-24 08:01:48,2022-01-24 08:16:12,6.086,864.0
432683806734165231,2022-01-24 17:08:32,2022-01-24 17:16:25,1.608,473.00000000000006
2304684368215170221,2022-01-24 15:02:20,2022-01-24 15:15:14,3.922,774.0
568395135161473921,2022-01-24 13:43:34,2022-01-24 13:52:58,2.73,564.0
9123885851829082221,2022-01-24 13:02:32,2022-01-24 13:06:54,1.32,262.0
-8640719333841934112,2022-01-24 07:20:32,2022-01-24 07:31:09,4.054,637.0
963365633066613738,2022-01-24 19:07:15,2022-01-24 19:13:32,1.986,377.0
4335332532002136531,2022-01-24 23:28:10,2022-01-24 23:40:41,4.782,751.0
-6130567396853932506,2022-01-24 06:03:00,2022-01-24 06:09:15,1.751,375.0
8714929400747002588,2022-01-24 11:01:59,2022-01-24 11:16:49,4.142,890.0
3923134699348835665,2022-01-24 21:21:26,2022-01-24 21:25:39,1.233,253.00000000000003
4645028879005162422,2022-01-24 15:57:50,2022-01-24 16:06:12,1.758,502.00000000000006
5103607546849913684,2022-01-24 13:37:06,2022-01-24 13:53:37,3.208,991.0
-3462888366187039850,2022-01-24 05:12:41,2022-01-24 05:25:34,4.731,773.0
2249591112464264500,2022-01-24 07:35:14,2022-01-24 07:46:15,4.544,661.0
5967281181296304436,2022-01-24 20:55:27,2022-01-24 21:00:10,2.128,283.0
-6791540892910244139,2022-01-24 16:01:52,2022-01-24 16:07:47,2.395,355.0
4832513892761381524,2022-01-24 07:58:01,2022-01-24 08:09:30,5.294,689.0
5143066847520317553,2022-01-24 12:26:38,2022-01-24 12:37:14,2.031,636.0
6637270171098996375,2022-01-24 16:13:06,2022-01-24 16:22:34,3.38,568.0
-61227989683996608,2022-01-24 07:01:45,2022-01-24 07:06:48,2.252,303.0
7416769932248471964,2022-01-24 10:32:05,2022-01-24 10:37:58,1.768,353.0
-7194651692492991095,2022-01-24 14:28:13,2022-01-24 14:33:04,1.351,291.0
-2370539312109566135,2022-01-24 13:45:35,2022-01-24 13:56:01,3.055,626.0
4636035231860244151,2022-01-24 08:23:29,2022-01-24 08:34:04,2.234,635.0
2284598775774222425,2022-01-24 13:48:30,2022-01-24 13:55:36,2.374,426.0
-4863037937804012677,2022-01-24 18:58:06,2022-01-24 19:08:07,3.78,601.0
5662705906268996743,2022-01-24 13:47:57,2022-01-24 13:59:45,5.406,708.0
6602884741923518685,2022-01-24 21:33:12,2022-01-24 21:42:27,3.511,555.0
385175920058684642,2022-01-24 15:54:05,2022-01-24 16:07:53,3.652,828.0
-2892388581202485349,2022-01-24 10:50:49,2022-01-24 10:58:28,0.999,459.00000000000006
6108637835406939501,2022-01-24 20:01:16,2022-01-24 20:06:40,1.921,324.0
985972921624987055,2022-01-24 08:54:24,2022-01-24 09:00:51,2.266,387.0
1575471024571468035,2022-01-24 13:10:48,2022-01-24 13:22:04,2.986,676.0
-7644620768320791836,2022-01-24 20:15:09,2022-01-24 20:31:39,5.82,990.0
878653709240769925,2022-01-24 10:24:20,2022-01-24 10:35:27,2.37,667.0
504660822678295505,2022-01-24 15:44:57,2022-01-24 15:57:25,3.19,748.0
4016762764458262580,2022-01-24 14:46:53,2022-01-24 14:58:46,5.117,713.0
-6895768326974894584,2022-01-24 07:18:39,2022-01-24 07:31:03,4.24,744.0
5619051764157574753,2022-01-24 10:31:48,2022-01-24 10:45:23,4.156,815.0
7037622332709547722,2022-01-24 14:46:54,2022-01-24 14:52:34,1.211,340.0
-8659841635617386207,2022-01-24 16:33:24,2022-01-24 16:38:19,1.613,295.0
5208040875753589117,2022-01-24 16:42:24,2022-01-24 16:57:11,2.827,887.0
-220983318124992288,2022-01-24 06:11:03,2022-01-24 06:14:48,1.995,225.0
8710216222917993172,2022-01-24 07:15:57,2022-01-24 07:23:15,2.122,438.0
-4224910644956239496,2022-01-24 18:58:25,2022-01-24 19:05:17,3.01,412.0
-7617003993340476071,2022-01-24 19:11:09,2022-01-24 19:16:30,3.302,321.0
7754996004731426257,2022-01-24 16:15:15,2022-01-24 16:24:57,3.095,582.0
3588596483333106921,2022-01-24 10:08:05,2022-01-24 10:23:00,5.687,895.0
-3057058536883978375,2022-01-24 16:06:53,2022-01-24 16:16:05,2.389,552.0
-2646502145761511491,2022-01-24 06:38:54,2022-01-24 06:54:14,4.704,920.0
-2132654310305741297,2022-01-24 19:54:24,2022-01-24 20:05:52,5.173,688.0
-4140949480502765011,2022-01-24 22:04:14,2022-01-24 22:12:36,3.351,502.00000000000006
5552448133577810212,2022-01-24 09:24:28,2022-01-24 09:30:19,3.72,351.0
3557934136526036018,2022-01-24 19:21:49,2022-01-24 19:27:15,2.412,326.0
7046138595545905328,2022-01-24 13:43:04,2022-01-24 13:56:42,2.899,818.0
-8920524286597744437,2022-01-24 19:31:45,2022-01-24 19:44:27,5.219,762.0
-497449617961724114,2022-01-24 22:17:05,2022-01-24 22:20:53,2.884,228.0
-352000144254357384,2022-01-24 15:45:26,2022-01-24 15:53:07,2.558,461.00000000000006
-8028854931945178626,2022-01-24 23:15:34,2022-01-24 23:25:37,3.856,603.0
4137382284292795694,2022-01-24 21:25:26,2022-01-24 21:40:55,7.262,929.0
-6294690149967724445,2022-01-24 20:13:21,2022-01-24 20:29:38,6.581,977.0
-2121463943892988329,2022-01-24 21:20:08,2022-01-24 21:28:01,3.022,473.00000000000006
-7734721631597605483,2022-01-24 10:58:46,2022-01-24 11:05:48,2.1,422.0
-7028396370932136426,2022-01-24 05:49:40,2022-01-24 05:59:24,3.641,584.0
-913748106601772323,2022-01-24 11:50:26,2022-01-24 12:02:15,4.211,709.0
6398724358797819452,2022-01-24 09:25:36,2022-01-24 09:30:17,1.671,281.0
285127027657437111,2022-01-24 17:53:05,2022-01-24 18:03:28,3.314,623.0
7964273429270420333,2022-01-24 22:19:34,2022-01-24 22:27:02,3.683,448.0
-8912384779915548510,2022-01-24 07:56:07,2022-01-24 08:02:13,1.303,366.0
8786732380898686703,2022-01-24 19:47:24,2022-01-24 19:54:10,2.947,406.0
-3678963055894025750,2022-01-24 09:18:03,2022-01-24 09:32:10,4.526,847.0
-8344664163943445795,2022-01-24 20:30:29,2022-01-24 20:39:28,2.613,539.0
6723796888659625410,2022-01-24 10:27:06,2022-01-24 10:36:55,5.99,589.0
-6885365554513235729,2022-01-24 11:05:40,2022-01-24 11:21:34,5.551,954.0
1282692879018211284,2022-01-24 16:59:39,2022-01-24 17:05:35,1.954,356.0
-3544494533316018921,2022-01-24 19:23:14,2022-01-24 19:37:07,3.545,833.0
-2237232868918603848,2022-01-24 20:09:36,2022-01-24 20:26:13,6.978,997.0
1144444546257909787,2022-01-24 21:22:19,2022-01-24 21:38:09,8.474,950.0
2507649342599346201,2022-01-24 03:57:11,2022-01-24 04:03:32,2.877,381.0
-7708907676297778709,2022-01-24 22:38:51,2022-01-24 22:48:17,2.605,566.0
5477276789029938744,2022-01-24 12:53:01,2022-01-24 13:09:30,7.08,989.0
3390620303188150728,2022-01-24 06:11:22,2022-01-24 06:19:17,1.798,475.00000000000006
2983499741295430705,2022-01-24 19:03:44,2022-01-24 19:10:31,2.467,407.0
2716885630096166960,2022-01-24 10:43:54,2022-01-24 11:00:04,6.08,970.0
-4691927805622859169,2022-01-24 17:39:44,2022-01-24 17:46:23,1.185,399.0
-946666288641271780,2022-01-24 17:27:22,2022-01-24 17:35:47,2.029,505.00000000000006
-3213547188294812803,2022-01-24 22:54:34,2022-01-24 23:01:53,2.479,439.0
-8205403782766275907,2022-01-24 17:34:17,2022-01-24 17:44:06,3.75,589.0
3305887879967072439,2022-01-24 07:35:58,2022-01-24 07:48:21,5.004,743.0
6479522160037688674,2022-01-24 22:07:05,2022-01-24 22:14:36,2.979,451.0
4138746827761921623,2022-01-24 17:43:42,2022-01-24 17:54:07,3.436,625.0
216130879376207384,2022-01-24 01:55:38,2022-01-24 02:04:01,4.42,503.00000000000006
3289743130997910780,2022-01-24 17:09:31,2022-01-24 17:20:59,3.476,688.0
-1019808705676245373,2022-01-24 09:45:06,2022-01-24 09:55:54,4.379,648.0
5062657588163893498,2022-01-24 07:05:32,2022-01-24 07:17:12,2.764,700.0
4695904374902305494,2022-01-24 13:13:30,2022-01-24 13:26:51,5.083,801.0
-7156513426894015742,2022-01-24 11:07:49,2022-01-24 11:12:27,1.652,278.0
-7251439901952452461,2022-01-24 18:16:52,2022-01-24 18:30:33,4.587,821.0
-7181187207799938934,2022-01-24 15:41:17,2022-01-24 15:56:29,4.936,912.0
6078639613063216561,2022-01-24 22:28:14,2022-01-24 22:35:51,1.734,457.00000000000006
-5759754686587263765,2022-01-24 14:57:21,2022-01-24 15:10:33,3.047,792.0
-1086743936995237022,2022-01-24 06:53:06,2022-01-24 07:05:38,3.544,752.0
6032398261715328361,2022-01-24 20:11:25,2022-01-24 20:23:43,4.656,738.0
7821428821717540011,2022-01-24 20:11:03,2022-01-24 20:21:35,2.496,632.0
7667691468427423007,2022-01-24 06:50:32,2022-01-24 06:56:03,2.797,331.0
1397849735822976829,2022-01-24 20:17:25,2022-01-24 20:28:24,3.884,659.0
-30749158106893954,2022-01-24 03:01:22,2022-01-24 03:08:14,2.622,412.0
358102434785566860,2022-01-24 09:34:44,2022-01-24 09:50:33,7.396,949.0
6483782620267511220,2022-01-24 12:50:50,2022-01-24 12:58:07,2.352,437.0
2446676303272866911,2022-01-24 10:40:01,2022-01-24 10:55:51,5.257,950.0
6634840764125656116,2022-01-24 20:47:26,2022-01-24 21:02:50,6.882,924.0
-5260057994524873351,2022-01-24 19:02:00,2022-01-24 19:11:19,3.032,559.0
931585614576660290,2022-01-24 17:02:25,2022-01-24 17:17:59,4.742,934.0
1389686149877728871,2022-01-24 12:43:35,2022-01-24 12:51:00,1.804,445.0
5997107299756291202,2022-01-24 09:10:23,2022-01-24 09:17:18,2.389,415.0
7917000681668295607,2022-01-24 18:50:27,2022-01-24 18:56:14,2.583,347.0
-2783010190800540086,2022-01-24 20:57:55,2022-01-24 21:13:48,6.417,953.0
8180121924928352531,2022-01-24 10:45:42,2022-01-24 11:00:18,4.57,876.0
-6245221727483373782,2022-01-24 04:41:43,2022-01-24 04:48:36,3.171,413.0
-8613522569976340748,2022-01-24 12:39:12,2022-01-24 12:55:37,4.096,985.0
-6060785585766048918,2022-01-24 19:20:10,2022-01-24 19:31:53,4.094,703.0
-1458248602140092172,2022-01-24 07:35:01,2022-01-24 07:48:09,4.161,788.0
6046133672595095772,2022-01-24 12:57:12,2022-01-24 13:09:53,3.628,761.0
-3212625099318964014,2022-01-24 01:04:37,2022-01-24 01:12:20,3.448,463.00000000000006
3570336441457279618,2022-01-24 15:19:15,2022-01-24 15:30:28,2.834,673.0
99258759544514222,2022-01-24 18:24:14,2022-01-24 18:32:23,3.61,489.00000000000006
2591691276381644565,2022-01-24 01:48:46,2022-01-24 02:03:28,6.603,882.0
820400793002032830,2022-01-24 08:48:10,2022-01-24 09:01:01,4.004,771.0
-2070572637237379050,2022-01-24 19:48:23,2022-01-24 19:54:01,1.614,338.0
8761769787348009007,2022-01-24 14:24:46,2022-01-24 14:39:51,3.372,905.0
-5105411372939395621,2022-01-24 07:37:38,2022-01-24 07:47:32,6.522,594.0
8294878004019876647,2022-01-24 22:00:47,2022-01-24 22:07:16,2.202,389.0
-3834051716354593346,2022-01-24 16:59:12,2022-01-24 17:12:23,3.238,791.0
-8056153083054712796,2022-01-24 04:47:00,2022-01-24 04:57:14,5.778,614.0
-1169368364156920787,2022-01-24 13:38:25,2022-01-24 13:44:34,1.549,369.0
689051134361942896,2022-01-24 21:17:05,2022-01-24 21:31:20,7.133,855.0
2674550154260617709,2022-01-24 03:05:58,2022-01-24 03:17:09,4.457,671.0
-1761433071006823507,2022-01-24 12:18:45,2022-01-24 12:31:32,2.868,767.0
191402559776113681,2022-01-24 21:31:59,2022-01-24 21:44:31,5.483,752.0
3109895948775236658,2022-01-24 15:46:14,2022-01-24 15:58:47,3.675,753.0
6164262152641058526,2022-01-24 06:45:16,2022-01-24 06:57:36,4.495,740.0
-6837891526444788338,2022-01-24 10:17:38,2022-01-24 10:30:58,4.411,800.0
-7214372541815213131,2022-01-24 22:30:23,2022-01-24 22:45:17,6.029,894.0
1683622752926079351,2022-01-24 19:21:29,2022-01-24 19:30:19,4.147,530.0
-7600671625900521083,2022-01-24 16:03:01,2022-01-24 16:18:22,4.112,921.0
-724970521290859625,2022-01-24 06:50:08,2022-01-24 07:02:41,3.309,753.0
-4555121637493803829,2022-01-24 07:10:54,2022-01-24 07:23:42,4.677,768.0
5283529265133249069,2022-01-24 10:13:52,2022-01-24 10:20:04,3.408,372.0
-5153404840661089143,2022-01-24 14:44:25,2022-01-24 14:49:38,1.703,313.0
434338002836516703,2022-01-24 12:58:30,2022-01-24 13:02:21,1.046,231.00000000000003
-4483970643260996782,2022-01-24 10:49:22,2022-01-24 11:00:04,3.345,642.0
-7601592276814042057,2022-01-24 21:09:54,2022-01-24 21:12:54,1.963,180.0
4647602421492137312,2022-01-24 13:26:37,2022-01-24 13:42:43,4.885,966.0
-3257793282593452865,2022-01-24 23:07:30,2022-01-24 23:19:38,3.675,728.0
8276260073323574778,2022-01-24 09:11:26,2022-01-24 09:26:04,8.462,878.0
6097154464325424080,2022-01-24 19:37:14,2022-01-24 19:48:10,5.209,656.0
-1968546570589483293,2022-01-24 23:37:17,2022-01-24 23:40:59,0.933,222.0
4120504254264798042,2022-01-24 12:58:43,2022-01-24 13:08:00,2.608,557.0
-425897294119700255,2022-01-24 21:45:13,2022-01-24 21:53:52,3.266,519.0
-2143979469534493956,2022-01-24 06:31:16,2022-01-24 06:40:38,2.987,562.0
-2624744384208393937,2022-01-24 16:30:13,2022-01-24 16:44:57,3.611,884.0
-8109372180147379321,2022-01-24 08:06:23,2022-01-24 08:19:44,6.217,801.0
-7204373748782759074,2022-01-24 17:31:20,2022-01-24 17:40:42,3.121,562.0
-2625265564624520283,2022-01-24 12:01:17,2022-01-24 12:06:35,1.482,318.0
-4560027062471560847,2022-01-24 20:45:21,2022-01-24 20:58:11,5.95,770.0
-5870834655831416867,2022-01-24 05:44:19,2022-01-24 05:53:11,2.49,532.0
4992387096151939233,2022-01-24 07:52:56,2022-01-24 07:58:03,2.458,307.0
-2111899000024270819,2022-01-24 08:28:56,2022-01-24 08:35:26,2.631,390.0
4096937916064513187,2022-01-24 14:03:25,2022-01-24 14:12:01,2.966,516.0
-3299500307167085435,2022-01-24 18:51:26,2022-01-24 18:59:22,2.586,476.00000000000006
8245557572960525200,2022-01-24 06:08:40,2022-01-24 06:14:26,1.544,346.0
-5794062385814900052,2022-01-24 08:43:54,2022-01-24 08:53:52,4.186,598.0
-820801647042027626,2022-01-24 06:26:25,2022-01-24 06:41:50,4.584,925.0
-6005347648233128874,2022-01-24 14:31:32,2022-01-24 14:37:37,1.163,365.0
-1150268507704232019,2022-01-24 11:51:47,2022-01-24 11:59:15,2.732,448.0
1647912820111712765,2022-01-24 05:38:20,2022-01-24 05:54:11,7.068,951.0
4170537214352527076,2022-01-24 13:07:44,2022-01-24 13:15:00,1.852,436.0
-3004158686222463155,2022-01-24 20:55:54,2022-01-24 21:08:24,4.894,750.0
-7877673780859562854,2022-01-24 10:11:21,2022-01-24 10:20:25,3.219,544.0
-1861688450215996826,2022-01-24 16:57:05,2022-01-24 17:07:09,3.1,604.0
658145589992862692,2022-01-24 12:30:12,2022-01-24 12:40:44,1.983,632.0
-5849430717035543965,2022-01-24 16:48:54,2022-01-24 17:02:24,4.295,810.0
652109436539803055,2022-01-24 17:39:31,2022-01-24 17:53:25,5.756,834.0
1671179552040362085,2022-01-24 04:56:16,2022-01-24 05:05:07,3.145,531.0
-2868738101069070276,2022-01-24 11:33:41,2022-01-24 11:47:32,6.262,831.0
1729083935820461972,2022-01-24 21:33:49,2022-01-24 21:43:13,3.443,564.0
-7865287634817567819,2022-01-24 08:55:15,2022-01-24 09:06:24,3.749,669.0
-4273400794214720816,2022-01-24 19:37:38,2022-01-24 19:45:44,2.367,486.00000000000006
5313600907820615716,2022-01-24 09:59:43,2022-01-24 10:04:28,1.561,285.0
952729604469301577,2022-01-24 12:50:24,2022-01-24 13:04:27,4.573,843.0
3495100953942197075,2022-01-24 06:52:12,2022-01-24 07:00:42,2.929,510.00000000000006
6372209544402580015,2022-01-24 12:11:06,2022-01-24 12:24:30,5.152,804.0
8417519708957675299,2022-01-24 06:03:53,2022-01-24 06:11:12,2.649,439.0
7466431676913508262,2022-01-24 07:54:21,2022-01-24 08:02:09,2.881,468.00000000000006
7549411707638453983,2022-01-24 19:36:30,2022-01-24 19:41:34,1.467,304.0
4801504884509049618,2022-01-24 12:08:59,2022-01-24 12:17:37,3.317,518.0
-719525265686795231,2022-01-24 05:19:52,2022-01-24 05:32:59,6.473,787.0
-2822722670708944365,2022-01-24 11:29:07,2022-01-24 11:36:19,2.178,432.0
-3273621866624276391,2022-01-24 08:23:07,2022-01-24 08:27:46,2.063,279.0
7763118980903471221,2022-01-24 18:11:30,2022-01-24 18:26:05,5.893,875.0
-7383645499099899537,2022-01-24 11:08:14,2022-01-24 11:11:27,1.488,193.0
-9062431870978089389,2022-01-24 04:34:48,2022-01-24 04:40:54,4.381,366.0
1633228414587538365,2022-01-24 11:32:08,2022-01-24 11:45:44,3.617,816.0
7802734628610075723,2022-01-24 04:27:03,2022-01-24 04:34:30,4.072,447.0
-8072838843742140813,2022-01-24 10:12:20,2022-01-24 10:21:16,3.288,536.0
2643044633240392292,2022-01-24 10:45:42,2022-01-24 10:52:02,3.072,380.0
7563799122024643187,2022-01-24 14:11:01,2022-01-24 14:26:50,5.327,949.0
-2224081431131703779,2022-01-24 01:08:14,2022-01-24 01:15:00,1.474,406.0
-3034452469448878211,2022-01-24 17:43:20,2022-01-24 17:55:29,5.907,729.0
7068710629954125935,2022-01-24 16:28:56,2022-01-24 16:35:52,2.14,416.0
7618626938362539312,2022-01-24 21:13:05,2022-01-24 21:26:35,5.175,810.0
2209317314769270161,2022-01-24 08:06:23,2022-01-24 08:18:25,4.24,722.0
-4369814679271340324,2022-01-24 14:12:58,2022-01-24 14:28:27,3.435,929.0
-483881848900269080,2022-01-24 10:35:06,2022-01-24 10:43:04,2.819,478.00000000000006
8176230911424036988,2022-01-24 19:04:00,2022-01-24 19:07:02,1.35,182.0
3907562023658806189,2022-01-24 09:31:31,2022-01-24 09:42:12,2.129,641.0
1080415832829770340,2022-01-24 13:56:46,2022-01-24 14:11:18,5.309,872.0
-1220841464424231153,2022-01-24 18:29:51,2022-01-24 18:35:12,1.567,321.0
695177687028761213,2022-01-24 11:53:51,2022-01-24 12:03:53,1.305,602.0
7280661483255448776,2022-01-24 09:49:54,2022-01-24 09:57:31,2.566,457.00000000000006
7236579239403286405,2022-01-24 09:47:56,2022-01-24 09:58:18,4.526,622.0
-3590535476114802175,2022-01-24 01:09:30,2022-01-24 01:19:12,4.296,582.0
805513894993744633,2022-01-24 07:41:37,2022-01-24 07:55:52,2.568,855.0
5941886914329039283,2022-01-24 22:07:28,2022-01-24 22:12:28,1.692,300.0
3199172129153531381,2022-01-24 17:05:55,2022-01-24 17:12:59,1.625,424.0
5763387373861167076,2022-01-24 21:12:08,2022-01-24 21:25:16,5.461,788.0
-3901431235565183538,2022-01-24 08:36:41,2022-01-24 08:53:09,6.431,988.0
-5697343489024079536,2022-01-24 07:31:33,2022-01-24 07:42:41,4.488,668.0
3875406112771564912,2022-01-24 09:56:46,2022-01-24 10:06:53,2.577,607.0
8268545955417462558,2022-01-24 10:13:48,2022-01-24 10:22:40,2.826,532.0
4689394216225693055,2022-01-24 08:11:47,2022-01-24 08:21:27,3.833,580.0
-1969701442102796659,2022-01-24 16:36:12,2022-01-24 16:49:19,3.49,787.0
6899946909301628004,2022-01-24 18:27:11,2022-01-24 18:42:30,6.976,919.0
-1796186337403984696,2022-01-24 09:41:55,2022-01-24 09:46:28,2.814,273.0
5998252410006290714,2022-01-24 07:43:06,2022-01-24 07:58:19,5.903,913.0
-7628499795862708353,2022-01-24 16:22:09,2022-01-24 16:36:43,2.975,874.0
-3067736944281908566,2022-01-24 03:18:17,2022-01-24 03:32:06,10.852,829.0
-5274207188606230140,2022-01-24 16:40:05,2022-01-24 16:56:03,4.127,958.0
5752279232212829576,2022-01-24 09:56:17,2022-01-24 10:06:55,3.192,638.0
6597659738220583897,2022-01-24 12:40:13,2022-01-24 12:53:50,3.079,817.0
-2941628899249431279,2022-01-24 12:26:26,2022-01-24 12:41:59,4.961,933.0
-1058681676501306042,2022-01-24 08:21:13,2022-01-24 08:27:48,2.703,395.0
1214446380474723378,2022-01-24 08:44:41,2022-01-24 09:01:20,7.559,999.0
6537612394782845639,2022-01-24 04:05:22,2022-01-24 04:10:01,1.59,279.0
-7365680023611672563,2022-01-24 05:56:38,2022-01-24 06:05:58,2.997,560.0
-872480038321501381,2022-01-24 07:10:56,2022-01-24 07:23:09,3.868,733.0
4535541180908454251,2022-01-24 08:25:44,2022-01-24 08:40:21,6.729,877.0
-7106419127410253433,2022-01-24 08:17:09,2022-01-24 08:24:51,3.255,462.00000000000006
-4864938859483313972,2022-01-24 09:45:19,2022-01-24 09:56:43,3.295,684.0
129109477823784605,2022-01-24 22:02:22,2022-01-24 22:11:41,3.5,559.0
-65068920013662086,2022-01-24 06:31:36,2022-01-24 06:38:10,2.926,394.0
-1659831892327305539,2022-01-24 15:53:16,2022-01-24 16:04:20,2.377,664.0
5139432869017573744,2022-01-24 20:48:53,2022-01-24 20:55:10,1.856,377.0
-7982616472827219877,2022-01-24 11:56:44,2022-01-24 12:06:37,3.691,593.0
4037332048919959561,2022-01-24 05:27:46,2022-01-24 05:43:49,8.119,963.0
-5231271692541901742,2022-01-24 19:30:40,2022-01-24 19:36:05,1.98,325.0
719878868955807324,2022-01-24 14:58:04,2022-01-24 15:07:36,2.387,572.0
-27063175412049013,2022-01-24 07:11:35,2022-01-24 07:21:47,5.91,612.0
8541210554237645990,2022-01-24 20:05:36,2022-01-24 20:12:18,3.484,402.0
-787983120885066982,2022-01-24 07:44:58,2022-01-24 08:00:10,5.183,912.0
-1126800988116398324,2022-01-24 09:29:45,2022-01-24 09:44:56,3.972,911.0
-1535665232447885360,2022-01-24 15:40:07,2022-01-24 15:46:22,2.811,375.0
-2750714150500876226,2022-01-24 04:40:19,2022-01-24 04:47:03,3.931,404.0
3341574869338971241,2022-01-24 22:40:55,2022-01-24 22:48:57,2.001,482.00000000000006
-8721279730997255310,2022-01-24 18:15:05,2022-01-24 18:18:59,2.234,234.00000000000003
1559424916434773949,2022-01-24 15:43:50,2022-01-24 15:49:48,0.97,358.0
7086686158975759209,2022-01-24 18:10:30,2022-01-24 18:25:20,5.378,890.0
-4393385238657881278,2022-01-24 18:15:55,2022-01-24 18:23:39,3.104,464.00000000000006
-3517699898704394714,2022-01-24 00:46:56,2022-01-24 00:54:05,3.126,429.0
-9030426466853862682,2022-01-24 10:13:54,2022-01-24 10:28:42,6.178,888.0
892202922325385217,2022-01-24 14:18:40,2022-01-24 14:33:49,3.413,909.0
7863368378974657402,2022-01-24 06:00:39,2022-01-24 06:17:14,4.609,995.0
4543474809971397203,2022-01-24 08:11:22,2022-01-24 08:20:57,4.424,575.0
529990755620737877,2022-01-24 02:05:27,2022-01-24 02:12:01,2.857,394.0
-1482962200580553705,2022-01-24 15:23:47,2022-01-24 15:35:55,3.238,728.0
-7557902107165818391,2022-01-24 11:33:42,2022-01-24 11:49:53,1.353,971.0
-4998042860433005380,2022-01-24 10:01:29,2022-01-24 10:16:46,4.134,917.0
-5910252101721188200,2022-01-24 13:27:49,2022-01-24 13:31:28,2.722,219.0
2136654775687084344,2022-01-24 18:43:09,2022-01-24 18:49:47,2.568,398.0
1238885577229241617,2022-01-24 13:22:30,2022-01-24 13:34:36,5.015,726.0
-6943418040115886001,2022-01-24 11:09:48,2022-01-24 11:21:22,3.27,694.0
589344419018621969,2022-01-24 19:41:12,2022-01-24 19:45:36,2.573,264.0
8082103174644915351,2022-01-24 18:05:19,2022-01-24 18:17:05,2.803,706.0
1128686190759224012,2022-01-24 21:31:34,2022-01-24 21:47:52,9.887,978.0
-2232440728378745418,2022-01-24 16:24:23,2022-01-24 16:35:54,3.181,691.0
-8693788110377783836,2022-01-24 01:21:16,2022-01-24 01:34:06,6.298,770.0
8795504425574920733,2022-01-24 19:32:36,2022-01-24 19:42:40,4.213,604.0
8430571442918519522,2022-01-24 07:58:27,2022-01-24 08:03:54,1.825,327.0
-5408168416717129143,2022-01-24 13:20:58,2022-01-24 13:35:18,3.417,860.0
-8582566736230115859,2022-01-24 09:45:39,2022-01-24 09:58:44,4.027,785.0
-8885029783511657428,2022-01-24 21:29:48,2022-01-24 21:41:59,3.603,731.0
-176583895042555399,2022-01-24 21:07:33,2022-01-24 21:11:18,1.103,225.0
-5225226630416639067,2022-01-24 21:40:38,2022-01-24 21:47:50,2.379,432.0
7297495653143177981,2022-01-24 13:15:46,2022-01-24 13:24:49,1.783,543.0
-3566027975795142926,2022-01-24 07:52:20,2022-01-24 08:07:47,4.293,927.0
3916640392243595186,2022-01-24 15:19:15,2022-01-24 15:35:45,4.913,990.0
-2485354145067692356,2022-01-24 21:41:08,2022-01-24 21:56:01,2.99,893.0
-4858610915401602299,2022-01-24 08:40:27,2022-01-24 08:49:58,2.646,571.0
3053873104581863928,2022-01-24 18:00:50,2022-01-24 18:12:47,5.312,717.0
-343048317009257332,2022-01-24 06:13:03,2022-01-24 06:24:31,3.51,688.0
-2475230854961549178,2022-01-24 19:12:14,2022-01-24 19:23:06,3.852,652.0
